ra,rc,T,px,py
550.0,450,0.984519672,1155.0,2000.5186827420532
550.0,475,0.978058233,1155.0,2000.5186827420532
550.0,500,0.975261893,1155.0,2000.5186827420532
550.0,525,0.972968526,1155.0,2000.5186827420532
550.0,550,0.970576371,1155.0,2000.5186827420532
550.0,575,0.968168382,1155.0,2000.5186827420532
550.0,600,0.965756582,1155.0,2000.5186827420532
575.0,300,0.972677991,1207.5,2091.451350139419
575.0,325,0.979731082,1207.5,2091.451350139419
575.0,350,0.982712438,1207.5,2091.451350139419
575.0,375,0.984471885,1207.5,2091.451350139419
575.0,400,0.985333197,1207.5,2091.451350139419
575.0,425,0.985430323,1207.5,2091.451350139419
575.0,450,0.984393943,1207.5,2091.451350139419
575.0,475,0.976865583,1207.5,2091.451350139419
575.0,500,0.974207206,1207.5,2091.451350139419
575.0,525,0.971667336,1207.5,2091.451350139419
575.0,550,0.968967264,1207.5,2091.451350139419
575.0,575,0.966301664,1207.5,2091.451350139419
575.0,600,0.963650714,1207.5,2091.451350139419
600.0,300,0.979183269,1260.0,2182.3840175367854
600.0,325,0.982408178,1260.0,2182.3840175367854
600.0,350,0.984517762,1260.0,2182.3840175367854
600.0,375,0.985691409,1260.0,2182.3840175367854
600.0,400,0.986072833,1260.0,2182.3840175367854
600.0,425,0.98571794,1260.0,2182.3840175367854
600.0,450,0.979319707,1260.0,2182.3840175367854
600.0,475,0.976025342,1260.0,2182.3840175367854
600.0,500,0.973199048,1260.0,2182.3840175367854
600.0,525,0.970304844,1260.0,2182.3840175367854
600.0,550,0.967397138,1260.0,2182.3840175367854
600.0,575,0.964482933,1260.0,2182.3840175367854
600.0,600,0.961640215,1260.0,2182.3840175367854
625.0,300,0.980960337,1312.5,2273.3166849341515
625.0,325,0.984069864,1312.5,2273.3166849341515
625.0,350,0.985680469,1312.5,2273.3166849341515
625.0,375,0.986424309,1312.5,2273.3166849341515
625.0,400,0.986504132,1312.5,2273.3166849341515
625.0,425,0.985803835,1312.5,2273.3166849341515
625.0,450,0.978365606,1312.5,2273.3166849341515
625.0,475,0.975173976,1312.5,2273.3166849341515
625.0,500,0.972130918,1312.5,2273.3166849341515
625.0,525,0.969037239,1312.5,2273.3166849341515
625.0,550,0.965888064,1312.5,2273.3166849341515
625.0,575,0.962796426,1312.5,2273.3166849341515
625.0,600,0.959760697,1312.5,2273.3166849341515
650.0,300,0.982414827,1365.0,2364.2493523315175
650.0,325,0.984995075,1365.0,2364.2493523315175
650.0,350,0.986275983,1365.0,2364.2493523315175
650.0,375,0.986790688,1365.0,2364.2493523315175
650.0,400,0.986620188,1365.0,2364.2493523315175
650.0,425,0.982190143,1365.0,2364.2493523315175
650.0,450,0.977463315,1365.0,2364.2493523315175
650.0,475,0.974154376,1365.0,2364.2493523315175
650.0,500,0.970996929,1365.0,2364.2493523315175
650.0,525,0.96764039,1365.0,2364.2493523315175
650.0,550,0.964359006,1365.0,2364.2493523315175
650.0,575,0.961159014,1365.0,2364.2493523315175
650.0,600,0.957946634,1365.0,2364.2493523315175
